model,frame,knot,t,block,head,prefix_mass,patch_mass,entropy,top1_prob,coherence_ratio,spearman,auc_own_mass,auc_dist,n_distinct_top1
frozen,95,12,0.7647058823529412,8,9,0.5878422856330872,0.41215771436691284,0.8307370543479919,0.027419162914156914,0.6668328642845154,0.03103758580982685,0.5563879609107971,0.5337027907371521,42
frozen,95,12,0.7647058823529412,8,10,0.9400325417518616,0.05996745824813843,0.7351240515708923,0.0479261614382267,0.5523406267166138,0.07307486981153488,0.4827139973640442,0.4724782407283783,30
frozen,95,12,0.7647058823529412,8,11,0.8259167075157166,0.17408329248428345,0.8773972988128662,0.019425399601459503,0.6726322174072266,0.07846727967262268,0.571854293346405,0.5109072327613831,72
frozen,95,12,0.7647058823529412,8,12,0.91042560338974,0.08957439661026001,0.6857447028160095,0.05692092701792717,0.6090189814567566,0.09424643218517303,0.5330466628074646,0.49583640694618225,37
frozen,95,12,0.7647058823529412,8,13,0.6883884072303772,0.3116115927696228,0.7284728288650513,0.07199393957853317,0.6447106599807739,0.09524223953485489,0.4521891176700592,0.5269545316696167,16
frozen,95,12,0.7647058823529412,8,14,0.8295647501945496,0.17043524980545044,0.7506296038627625,0.07224605977535248,0.4742956757545471,0.17158834636211395,0.5108259916305542,0.5434924364089966,30
frozen,95,12,0.7647058823529412,8,15,0.8305714130401611,0.16942858695983887,0.7062420845031738,0.04689430445432663,0.6222261190414429,0.12193568050861359,0.49127113819122314,0.4938833713531494,47
frozen,95,12,0.7647058823529412,9,0,0.9429649114608765,0.057035088539123535,0.827477753162384,0.029109861701726913,0.7069731950759888,-0.003392986487597227,0.5415348410606384,0.5307670831680298,44
frozen,95,12,0.7647058823529412,9,1,0.7684268355369568,0.2315731644630432,0.8543508052825928,0.029746633023023605,0.6772971749305725,0.13239288330078125,0.4474843442440033,0.46419548988342285,45
frozen,95,12,0.7647058823529412,9,2,0.9999994039535522,5.960464477539062e-07,0.32752108573913574,0.2460813820362091,0.7746633291244507,0.0015002803411334753,0.39861875772476196,0.5153942704200745,5
frozen,95,12,0.7647058823529412,9,3,0.8480575084686279,0.15194249153137207,0.8086537718772888,0.030919380486011505,0.7141803503036499,0.05221206322312355,0.5279540419578552,0.4845903813838959,54
frozen,95,12,0.7647058823529412,9,4,0.045913659036159515,0.9540863633155823,0.6056423783302307,0.16612714529037476,0.38311997056007385,0.4608400762081146,0.6362536549568176,0.689876139163971,124
frozen,95,12,0.7647058823529412,9,5,0.35877525806427,0.64122474193573,0.5948001146316528,0.16227826476097107,0.3601056933403015,0.41566917300224304,0.5679098963737488,0.5894039869308472,67
frozen,95,12,0.7647058823529412,9,6,0.7275659441947937,0.2724340558052063,0.8477028608322144,0.022261150181293488,0.7148324847221375,0.05081910640001297,0.49081891775131226,0.4558115601539612,59
frozen,95,12,0.7647058823529412,9,7,0.46785223484039307,0.5321477651596069,0.761085569858551,0.042389750480651855,0.5772213935852051,0.15197616815567017,0.5697111487388611,0.521428108215332,56
frozen,95,12,0.7647058823529412,9,8,0.6412799954414368,0.35872000455856323,0.8586147427558899,0.03838280588388443,0.6473560929298401,0.07620643079280853,0.4961506426334381,0.5482462644577026,26
frozen,95,12,0.7647058823529412,9,9,0.6844332814216614,0.3155667185783386,0.7573766708374023,0.03309393301606178,0.6706889867782593,0.0428108312189579,0.5145174264907837,0.4973233938217163,60
frozen,95,12,0.7647058823529412,9,10,0.6777670383453369,0.3222329616546631,0.7875778079032898,0.052468959242105484,0.6193116307258606,0.09890495240688324,0.5023546814918518,0.5572556257247925,48
frozen,95,12,0.7647058823529412,9,11,0.3871689438819885,0.6128310561180115,0.7181960940361023,0.044447705149650574,0.5748536586761475,0.007492270320653915,0.53450608253479,0.47671234607696533,28
frozen,95,12,0.7647058823529412,9,12,0.687346339225769,0.31265366077423096,0.7133815884590149,0.10043028742074966,0.42628347873687744,0.40124809741973877,0.6332505345344543,0.6694873571395874,89
frozen,95,12,0.7647058823529412,9,13,0.8389948606491089,0.1610051393508911,0.8133933544158936,0.05124131590127945,0.5331028699874878,0.18899495899677277,0.4610896408557892,0.5401474833488464,57
frozen,95,12,0.7647058823529412,9,14,0.990308403968811,0.009691596031188965,0.6591232419013977,0.10337407141923904,0.49587777256965637,0.03381875157356262,0.5386574268341064,0.447153240442276,29
frozen,95,12,0.7647058823529412,9,15,0.9004084467887878,0.09959155321121216,0.8480390310287476,0.015404891222715378,0.7166900038719177,0.05883985385298729,0.5214986205101013,0.4824258089065552,68
frozen,95,12,0.7647058823529412,10,0,0.8641549348831177,0.13584506511688232,0.8334473371505737,0.022369438782334328,0.7378913164138794,0.05812010169029236,0.539086639881134,0.5027762651443481,52
frozen,95,12,0.7647058823529412,10,1,0.6902687549591064,0.30973124504089355,0.8569766879081726,0.03272425755858421,0.5713516473770142,0.0706079825758934,0.6191256046295166,0.4735068678855896,51
frozen,95,12,0.7647058823529412,10,2,0.8966765403747559,0.10332345962524414,0.741699755191803,0.0754924789071083,0.4911847710609436,0.08511199802160263,0.5373819470405579,0.5136359333992004,21
frozen,95,12,0.7647058823529412,10,3,0.8625261783599854,0.13747382164001465,0.8798762559890747,0.02378705143928528,0.5826565027236938,0.05951688438653946,0.5111724138259888,0.47684726119041443,48
frozen,95,12,0.7647058823529412,10,4,0.8721567392349243,0.12784326076507568,0.8453176617622375,0.025630192831158638,0.6881638169288635,0.03146881237626076,0.49513736367225647,0.4544196128845215,45
frozen,95,12,0.7647058823529412,10,5,0.9999999403953552,5.960464477539063e-08,7.956226649730169e-11,1.269721740942975e-11,0.6664957404136658,1.3141630915924907e-05,0.41591548919677734,0.5321268439292908,4
frozen,95,12,0.7647058823529412,10,6,0.42810332775115967,0.5718966722488403,0.797491192817688,0.04212624952197075,0.5962768197059631,0.09525492042303085,0.5518916845321655,0.5077875852584839,32
frozen,95,12,0.7647058823529412,10,7,0.5063303112983704,0.49366968870162964,0.8044554591178894,0.0436653308570385,0.5389217138290405,0.08260388672351837,0.5239529609680176,0.5501088500022888,46
frozen,95,12,0.7647058823529412,10,8,0.7688032388687134,0.23119676113128662,0.710234522819519,0.07617559283971786,0.5535765290260315,0.01216076873242855,0.4966718852519989,0.531400203704834,23
frozen,95,12,0.7647058823529412,10,9,0.7901000380516052,0.20989996194839478,0.8416180610656738,0.019984036684036255,0.6239643692970276,0.05356955900788307,0.49772655963897705,0.43368130922317505,53
frozen,95,12,0.7647058823529412,10,10,0.7635989189147949,0.23640108108520508,0.7922924160957336,0.042091913521289825,0.3787935972213745,0.07754094153642654,0.49747514724731445,0.5492181777954102,42
frozen,95,12,0.7647058823529412,10,11,0.839201807975769,0.16079819202423096,0.838835597038269,0.027507340535521507,0.6544060111045837,0.03303443267941475,0.5311166048049927,0.48093265295028687,34
frozen,95,12,0.7647058823529412,10,12,0.6298310160636902,0.3701689839363098,0.6259422898292542,0.12493529170751572,0.5970361232757568,0.018315710127353668,0.5558621287345886,0.5035565495491028,13
frozen,95,12,0.7647058823529412,10,13,0.4061567187309265,0.5938432812690735,0.6432468295097351,0.09095223993062973,0.3832179307937622,0.1477603316307068,0.5095459222793579,0.44941747188568115,15
frozen,95,12,0.7647058823529412,10,14,0.7529212236404419,0.2470787763595581,0.6684840321540833,0.07871242612600327,0.441310852766037,-0.018821965903043747,0.5252437591552734,0.4895879328250885,23
frozen,95,12,0.7647058823529412,10,15,0.801557183265686,0.19844281673431396,0.7836958169937134,0.049657728523015976,0.49444782733917236,0.08330916613340378,0.4416467249393463,0.4794333875179291,28
frozen,95,12,0.7647058823529412,11,0,0.0027528435457497835,0.9972471594810486,0.670954704284668,0.11690514534711838,0.6521648168563843,0.08077863603830338,0.5864192247390747,0.7055310010910034,55
frozen,95,12,0.7647058823529412,11,1,0.9999999403953552,5.960464477539063e-08,0.23546186089515686,0.22336062788963318,0.5895561575889587,0.06201927363872528,0.5125321745872498,0.5204930305480957,4
frozen,95,12,0.7647058823529412,11,2,0.9175758361816406,0.08242416381835938,0.800502598285675,0.03400300070643425,0.6253343224525452,0.07710108906030655,0.5171296000480652,0.5513551831245422,40
frozen,95,12,0.7647058823529412,11,3,0.5387054681777954,0.4612945318222046,0.7266289591789246,0.055212195962667465,0.5968288779258728,0.13620664179325104,0.5594554543495178,0.5187729597091675,41
frozen,95,12,0.7647058823529412,11,4,0.20437820255756378,0.7956218123435974,0.7688007354736328,0.07419335097074509,0.6533320546150208,0.08583749085664749,0.5117181539535522,0.531573474407196,12
frozen,95,12,0.7647058823529412,11,5,0.27380087971687317,0.7261991500854492,0.6480764150619507,0.05375327914953232,0.6875931024551392,0.07216907292604446,0.5433054566383362,0.48144009709358215,48
frozen,95,12,0.7647058823529412,11,6,0.7748759388923645,0.2251240611076355,0.6880283951759338,0.061590101569890976,0.557015061378479,0.08610494434833527,0.5726039409637451,0.48946529626846313,39
frozen,95,12,0.7647058823529412,11,7,0.8867388367652893,0.1132611632347107,0.8025930523872375,0.025449050590395927,0.6832947731018066,0.08974599093198776,0.3941056430339813,0.45427244901657104,45
frozen,95,12,0.7647058823529412,11,8,0.9059396386146545,0.09406036138534546,0.7782647609710693,0.042127229273319244,0.4971178472042084,0.09533685445785522,0.5161669254302979,0.47119665145874023,37
frozen,95,12,0.7647058823529412,11,9,0.9282002449035645,0.07179975509643555,0.7524470090866089,0.043080657720565796,0.6373332142829895,0.06335147470235825,0.4984409511089325,0.4984501302242279,39
frozen,95,12,0.7647058823529412,11,10,0.439817875623703,0.5601820945739746,0.8349093794822693,0.03164784610271454,0.5725643634796143,0.11858179420232773,0.5437070727348328,0.49628403782844543,41
frozen,95,12,0.7647058823529412,11,11,0.6390165686607361,0.3609834313392639,0.8184064030647278,0.028736218810081482,0.6172878742218018,0.11282774060964584,0.561120331287384,0.47115373611450195,63
frozen,95,12,0.7647058823529412,11,12,0.8730181455612183,0.12698185443878174,0.6348065137863159,0.06394898146390915,0.6277170181274414,0.09894230216741562,0.5647504329681396,0.5683008432388306,26
frozen,95,12,0.7647058823529412,11,13,0.516160249710083,0.483839750289917,0.6048139333724976,0.11097051948308945,0.5020382404327393,0.20479141175746918,0.46665439009666443,0.5131132006645203,23
frozen,95,12,0.7647058823529412,11,14,0.8612978458404541,0.1387021541595459,0.7462468147277832,0.03683175891637802,0.6020427346229553,0.12781472504138947,0.5699748396873474,0.5305080413818359,61
frozen,95,12,0.7647058823529412,11,15,0.7568638324737549,0.24313616752624512,0.7786890268325806,0.03123069740831852,0.5794442296028137,0.08014097809791565,0.4997117817401886,0.464347243309021,73
frozen,95,12,0.7647058823529412,12,0,0.31548842787742615,0.6845115423202515,0.6837679147720337,0.06154804304242134,0.5720030665397644,0.06410471349954605,0.5667310357093811,0.4773470163345337,33
frozen,95,12,0.7647058823529412,12,1,0.9324234127998352,0.0675765872001648,0.8411054611206055,0.030766364187002182,0.725961446762085,0.0008059493848122656,0.5188618898391724,0.5547139644622803,35
frozen,95,12,0.7647058823529412,12,2,0.6942614912986755,0.30573850870132446,0.7922195196151733,0.03252293914556503,0.6796559691429138,0.0002882588014472276,0.4889777898788452,0.5223831534385681,49
frozen,95,12,0.7647058823529412,12,3,0.7549221515655518,0.24507784843444824,0.8059207797050476,0.03204895183444023,0.728958785533905,0.06191520765423775,0.43595319986343384,0.4490510821342468,46
frozen,95,12,0.7647058823529412,12,4,0.7571935057640076,0.24280649423599243,0.840380847454071,0.03687041625380516,0.5659703016281128,0.14620237052440643,0.5371780395507812,0.4699288606643677,43
frozen,95,12,0.7647058823529412,12,5,0.675981342792511,0.324018657207489,0.8891717791557312,0.01760578714311123,0.5832104086875916,0.05466216057538986,0.5262003540992737,0.3622102737426758,74
frozen,95,12,0.7647058823529412,12,6,0.70917147397995,0.29082852602005005,0.7520710825920105,0.040709976106882095,0.6621134877204895,0.13622424006462097,0.5420774817466736,0.5069965720176697,56
frozen,95,12,0.7647058823529412,12,7,0.7103859186172485,0.28961408138275146,0.8712888360023499,0.02055566944181919,0.7396026253700256,0.008373089134693146,0.5581401586532593,0.5668736100196838,56
frozen,95,12,0.7647058823529412,12,8,0.716588020324707,0.28341197967529297,0.8135706186294556,0.02027815952897072,0.6291162967681885,0.024543175473809242,0.6003755927085876,0.5922123789787292,62
frozen,95,12,0.7647058823529412,12,9,0.8808456659317017,0.11915433406829834,0.8190345764160156,0.0356602743268013,0.606080174446106,0.05787629634141922,0.46605807542800903,0.48318615555763245,39
frozen,95,12,0.7647058823529412,12,10,0.8782612681388855,0.1217387318611145,0.7883977293968201,0.04057377204298973,0.6307034492492676,0.06633955985307693,0.5670084953308105,0.42835724353790283,45
frozen,95,12,0.7647058823529412,12,11,0.8985584378242493,0.10144156217575073,0.7865074872970581,0.04091948643326759,0.5626554489135742,0.003129871329292655,0.583853006362915,0.5107309222221375,40
frozen,95,12,0.7647058823529412,12,12,0.5119419693946838,0.48805803060531616,0.8234381675720215,0.03663128614425659,0.7031229138374329,0.07287298142910004,0.5426462292671204,0.5375628471374512,32
frozen,95,12,0.7647058823529412,12,13,0.5206038951873779,0.47939610481262207,0.798412024974823,0.03146601468324661,0.6850572228431702,0.056711625307798386,0.6003050804138184,0.5166682004928589,44
frozen,95,12,0.7647058823529412,12,14,0.9984238147735596,0.0015761852264404297,0.6102221608161926,0.08543610572814941,0.6438286900520325,0.06624522060155869,0.5342975854873657,0.5666911602020264,25
frozen,95,12,0.7647058823529412,12,15,0.8412691950798035,0.15873080492019653,0.8381471633911133,0.017355477437376976,0.7609361410140991,0.08121975511312485,0.4588729441165924,0.5194352269172668,54
frozen,95,12,0.7647058823529412,13,0,0.9215583801269531,0.07844161987304688,0.7657085061073303,0.0443887859582901,0.6658046841621399,0.03292781114578247,0.5129798054695129,0.49123281240463257,39
frozen,95,12,0.7647058823529412,13,1,0.7234460711479187,0.2765539288520813,0.6957635879516602,0.05415143072605133,0.6697755455970764,-0.00055006641196087,0.5447019934654236,0.5394177436828613,26
frozen,95,12,0.7647058823529412,13,2,0.9999999403953552,5.960464477539063e-08,0.00862816721200943,0.004195906221866608,0.9111781120300293,0.007277654018253088,0.5089112520217896,0.5209758877754211,3
frozen,95,12,0.7647058823529412,13,3,0.5646989941596985,0.4353010058403015,0.8319129347801208,0.029138507321476936,0.6689539551734924,0.06102821230888367,0.5191240310668945,0.5168107748031616,48
frozen,95,12,0.7647058823529412,13,4,0.9275935888290405,0.07240641117095947,0.694229006767273,0.06547576189041138,0.6364222764968872,0.02212362363934517,0.43101391196250916,0.5359240770339966,23
frozen,95,12,0.7647058823529412,13,5,0.5317285656929016,0.4682714343070984,0.6198127269744873,0.0969325378537178,0.6877501010894775,-0.01015752274543047,0.5107784271240234,0.49200239777565,27
frozen,95,12,0.7647058823529412,13,6,0.8505858182907104,0.14941418170928955,0.7910199761390686,0.038905754685401917,0.6592465043067932,0.068351149559021,0.49395081400871277,0.4735666513442993,40
frozen,95,12,0.7647058823529412,13,7,0.949996829032898,0.05000317096710205,0.7672579884529114,0.04101589322090149,0.6774361729621887,0.06722533702850342,0.46926969289779663,0.5497930645942688,37
frozen,95,12,0.7647058823529412,13,8,0.8870607614517212,0.11293923854827881,0.6801931858062744,0.06231950968503952,0.6600039601325989,-0.010703274048864841,0.4774251878261566,0.5504905581474304,28
frozen,95,12,0.7647058823529412,13,9,0.9991954565048218,0.0008045434951782227,0.6098448634147644,0.0984523743391037,0.5897566080093384,0.10468237102031708,0.47987183928489685,0.5106496810913086,17
frozen,95,12,0.7647058823529412,13,10,0.7754611372947693,0.2245388627052307,0.8355607986450195,0.023010963574051857,0.7606990933418274,0.011004994623363018,0.5394913554191589,0.5371596813201904,64
frozen,95,12,0.7647058823529412,13,11,0.7612923979759216,0.23870760202407837,0.7913693785667419,0.03242450952529907,0.6900388598442078,0.03966636210680008,0.5388965606689453,0.5570747256278992,54
frozen,95,12,0.7647058823529412,13,12,0.8671591877937317,0.1328408122062683,0.7637263536453247,0.04228135943412781,0.6836029887199402,0.061936091631650925,0.5172492265701294,0.48382389545440674,54
frozen,95,12,0.7647058823529412,13,13,0.5381325483322144,0.46186745166778564,0.7349984049797058,0.04399494826793671,0.6947993636131287,0.14945006370544434,0.5322540998458862,0.5075898170471191,48
frozen,95,12,0.7647058823529412,13,14,0.86189866065979,0.13810133934020996,0.8364394307136536,0.03030960075557232,0.6838517785072327,0.046512503176927567,0.5131362080574036,0.3418552279472351,57
frozen,95,12,0.7647058823529412,13,15,0.6921902894973755,0.3078097105026245,0.7960273623466492,0.049640558660030365,0.5120393633842468,0.059306737035512924,0.543228805065155,0.4798457622528076,40
frozen,95,12,0.7647058823529412,14,0,0.607430100440979,0.392569899559021,0.7998218536376953,0.03773608058691025,0.7304826974868774,-0.02184741571545601,0.5547783374786377,0.5225135087966919,44
frozen,95,12,0.7647058823529412,14,1,0.9119157791137695,0.08808422088623047,0.7863898277282715,0.03718291223049164,0.7336475253105164,0.05272221565246582,0.544442892074585,0.4722866117954254,53
frozen,95,12,0.7647058823529412,14,2,0.8974621295928955,0.10253787040710449,0.7562400698661804,0.04368388652801514,0.6866025328636169,0.07137920707464218,0.4897228181362152,0.4925711154937744,51
frozen,95,12,0.7647058823529412,14,3,0.8599750995635986,0.14002490043640137,0.7772296071052551,0.03687699884176254,0.6650964021682739,0.12227721512317657,0.5512462854385376,0.5272228121757507,72
frozen,95,12,0.7647058823529412,14,4,0.5571081638336182,0.44289183616638184,0.7331374883651733,0.04124556854367256,0.6179981827735901,0.10046190023422241,0.5059434175491333,0.46987059712409973,59
frozen,95,12,0.7647058823529412,14,5,0.8613010048866272,0.1386989951133728,0.8185908794403076,0.02898818999528885,0.7283284068107605,0.00958944484591484,0.5765053629875183,0.49487826228141785,63
frozen,95,12,0.7647058823529412,14,6,0.9018967151641846,0.09810328483581543,0.7878136038780212,0.03091622330248356,0.7666819095611572,0.031687699258327484,0.5015038847923279,0.531798779964447,69
frozen,95,12,0.7647058823529412,14,7,0.9256271719932556,0.07437282800674438,0.7778445482254028,0.04470944404602051,0.704400360584259,0.028615890070796013,0.4936457574367523,0.5340783596038818,39
frozen,95,12,0.7647058823529412,14,8,0.8222301006317139,0.17776989936828613,0.7509421706199646,0.04528440162539482,0.7000617384910583,0.04253888875246048,0.5361939072608948,0.5214664340019226,46
frozen,95,12,0.7647058823529412,14,9,0.8112854957580566,0.18871450424194336,0.7886914610862732,0.035680823028087616,0.6834213733673096,0.055827394127845764,0.4658311903476715,0.43778666853904724,62
frozen,95,12,0.7647058823529412,14,10,0.749697744846344,0.250302255153656,0.8185834288597107,0.02580629661679268,0.7193318009376526,0.0742766261100769,0.5281380414962769,0.5280659794807434,71
frozen,95,12,0.7647058823529412,14,11,0.8616682291030884,0.13833177089691162,0.8026024699211121,0.027545006945729256,0.5998992323875427,0.08882127702236176,0.4632664918899536,0.5157177448272705,58
frozen,95,12,0.7647058823529412,14,12,0.9999999403953552,5.960464477539063e-08,0.0009263327810913324,0.0019020531326532364,0.9311235547065735,0.005818734411150217,0.5743269920349121,0.5075438618659973,2
frozen,95,12,0.7647058823529412,14,13,0.8784409761428833,0.1215590238571167,0.8505328893661499,0.022329382598400116,0.7086033225059509,0.013050896115601063,0.5336736440658569,0.5450147390365601,53
frozen,95,12,0.7647058823529412,14,14,0.6211562752723694,0.3788437247276306,0.8325352668762207,0.03067208081483841,0.6607512831687927,0.08556551486253738,0.4943631887435913,0.49708425998687744,65
frozen,95,12,0.7647058823529412,14,15,0.9948998689651489,0.005100131034851074,0.6685739159584045,0.1086430698633194,0.6252526044845581,0.05669047310948372,0.5587365031242371,0.5237414240837097,17
frozen,95,12,0.7647058823529412,15,0,0.774532675743103,0.22546732425689697,0.816258430480957,0.02146916091442108,0.7201194763183594,0.03398561477661133,0.5394238829612732,0.5347023010253906,73
frozen,95,12,0.7647058823529412,15,1,0.7302255630493164,0.2697744369506836,0.7726069092750549,0.035252854228019714,0.6907287836074829,0.06525261700153351,0.5196514129638672,0.492451548576355,76
frozen,95,12,0.7647058823529412,15,2,0.7916421294212341,0.20835787057876587,0.7716387510299683,0.03778623417019844,0.6948078274726868,0.12211386859416962,0.5347283482551575,0.534581184387207,60
frozen,95,12,0.7647058823529412,15,3,0.6856409907341003,0.31435900926589966,0.766305685043335,0.03321795165538788,0.7449227571487427,0.02914613112807274,0.5548917651176453,0.5175450444221497,72
frozen,95,12,0.7647058823529412,15,4,0.7742651700973511,0.22573482990264893,0.817567765712738,0.03358694911003113,0.7547149062156677,0.10694417357444763,0.4505411386489868,0.5105776190757751,77
frozen,95,12,0.7647058823529412,15,5,0.7441367506980896,0.2558632493019104,0.8522073030471802,0.021900109946727753,0.7194777727127075,0.06029454991221428,0.5272090435028076,0.5867181420326233,90
frozen,95,12,0.7647058823529412,15,6,0.5130694508552551,0.4869305491447449,0.7040163278579712,0.05494006350636482,0.7322209477424622,0.05479871854186058,0.559457004070282,0.5447433590888977,61
frozen,95,12,0.7647058823529412,15,7,0.7120038270950317,0.28799617290496826,0.7300434112548828,0.05564749613404274,0.6692026257514954,0.033863507211208344,0.544284999370575,0.496909499168396,45
frozen,95,12,0.7647058823529412,15,8,0.9986592531204224,0.0013407468795776367,0.018004901707172394,0.00765086617320776,0.7808666229248047,0.012603233568370342,0.5623099207878113,0.5491001009941101,35
frozen,95,12,0.7647058823529412,15,9,0.5844088792800903,0.41559112071990967,0.7101170420646667,0.046674005687236786,0.6984150409698486,0.05752220004796982,0.48110130429267883,0.46259045600891113,42
frozen,95,12,0.7647058823529412,15,10,0.8104070425033569,0.18959295749664307,0.7888839840888977,0.03290792554616928,0.7779684066772461,0.06499212980270386,0.5189921855926514,0.5735774040222168,83
frozen,95,12,0.7647058823529412,15,11,0.8266474008560181,0.17335259914398193,0.7546165585517883,0.042374640703201294,0.7405197024345398,0.06729596108198166,0.5996658205986023,0.48107677698135376,52
frozen,95,12,0.7647058823529412,15,12,0.8808843493461609,0.11911565065383911,0.7920554280281067,0.06234714761376381,0.7018685936927795,0.0939115583896637,0.5295330286026001,0.5003862977027893,44
frozen,95,12,0.7647058823529412,15,13,0.6605663299560547,0.3394336700439453,0.8461781144142151,0.02137516625225544,0.7620455026626587,0.07437475025653839,0.4626287519931793,0.5019146800041199,102
frozen,95,12,0.7647058823529412,15,14,0.6442654728889465,0.35573452711105347,0.8044690489768982,0.035304415971040726,0.6925864219665527,0.08686140179634094,0.5300143957138062,0.5255871415138245,83
frozen,95,12,0.7647058823529412,15,15,0.8985504508018494,0.10144954919815063,0.7911967635154724,0.03273095190525055,0.7779258489608765,0.025331096723675728,0.5306077003479004,0.5131867527961731,68
frozen,95,12,0.7647058823529412,16,0,0.8179522752761841,0.18204772472381592,0.8172760605812073,0.0321931391954422,0.7627730965614319,0.04706801846623421,0.492190957069397,0.5350395441055298,107
frozen,95,12,0.7647058823529412,16,1,0.7181764841079712,0.2818235158920288,0.7983913421630859,0.03043690137565136,0.7643742561340332,0.02289334125816822,0.5136390328407288,0.4659109115600586,82
frozen,95,12,0.7647058823529412,16,2,0.74510258436203,0.25489741563796997,0.6722467541694641,0.07847455143928528,0.7182674407958984,0.0691346526145935,0.5400171875953674,0.5235528349876404,62
frozen,95,12,0.7647058823529412,16,3,0.6848176121711731,0.3151823878288269,0.7961083054542542,0.044567324221134186,0.7444602251052856,0.007256390526890755,0.5328611731529236,0.5453259348869324,90
frozen,95,12,0.7647058823529412,16,4,0.8404855132102966,0.15951448678970337,0.765460729598999,0.03945893794298172,0.7827252149581909,0.04240773618221283,0.5187530517578125,0.523673951625824,81
frozen,95,12,0.7647058823529412,16,5,0.9080654978752136,0.09193450212478638,0.8397157192230225,0.029499603435397148,0.7178170084953308,-0.004055339377373457,0.5591105818748474,0.539051353931427,96
frozen,95,12,0.7647058823529412,16,6,0.6101735830307007,0.3898264169692993,0.7919450998306274,0.02972649224102497,0.8040612936019897,0.057412367314100266,0.5461000800132751,0.5434096455574036,107
frozen,95,12,0.7647058823529412,16,7,0.8244764804840088,0.1755235195159912,0.8534929752349854,0.027188615873456,0.767537534236908,0.010420321486890316,0.5444122552871704,0.5544487237930298,97
frozen,95,12,0.7647058823529412,16,8,0.7227399349212646,0.27726006507873535,0.8422472476959229,0.02326051890850067,0.7429216504096985,0.053461287170648575,0.5226392149925232,0.5076419711112976,104
frozen,95,12,0.7647058823529412,16,9,0.6772729754447937,0.3227270245552063,0.8162263631820679,0.028933845460414886,0.7430002689361572,0.03377965837717056,0.3883676826953888,0.351057767868042,87
frozen,95,12,0.7647058823529412,16,10,0.36679041385650635,0.6332095861434937,0.8585728406906128,0.020770855247974396,0.7723919153213501,0.02439536154270172,0.5361448526382446,0.5177428126335144,111
frozen,95,12,0.7647058823529412,16,11,0.48597976565361023,0.5140202045440674,0.7624738216400146,0.04503298178315163,0.747329831123352,0.06582213193178177,0.5409860014915466,0.4767889976501465,82
frozen,95,12,0.7647058823529412,16,12,0.8399653434753418,0.1600346565246582,0.7543219923973083,0.045005038380622864,0.6973147392272949,0.09507256746292114,0.49021032452583313,0.5059219598770142,68
frozen,95,12,0.7647058823529412,16,13,0.7451505064964294,0.25484949350357056,0.7909600138664246,0.031114136800169945,0.7950055003166199,0.012628864496946335,0.5596087574958801,0.5099169015884399,73
frozen,95,12,0.7647058823529412,16,14,0.7820392847061157,0.21796071529388428,0.7688473463058472,0.04534165933728218,0.6642841696739197,0.052710119634866714,0.48005732893943787,0.4747439920902252,53
frozen,95,12,0.7647058823529412,16,15,0.6399280428886414,0.36007195711135864,0.8046493530273438,0.03955791890621185,0.7878739237785339,0.06700576096773148,0.5239192247390747,0.477015882730484,64
frozen,95,12,0.7647058823529412,17,0,0.5850980877876282,0.4149019122123718,0.8131011128425598,0.030204229056835175,0.677368700504303,0.10482130199670792,0.5012125968933105,0.5062346458435059,83
frozen,95,12,0.7647058823529412,17,1,0.7072871327400208,0.29271286725997925,0.7422915101051331,0.05573171377182007,0.6102142333984375,0.0899738147854805,0.4602970778942108,0.5224736332893372,58
frozen,95,12,0.7647058823529412,17,2,0.8778312802314758,0.12216871976852417,0.7574208974838257,0.041701383888721466,0.7430336475372314,0.06246885657310486,0.5241507291793823,0.5551048517227173,68
frozen,95,12,0.7647058823529412,17,3,0.846071183681488,0.15392881631851196,0.7521986365318298,0.03555969521403313,0.7531738877296448,0.002269206801429391,0.528041422367096,0.5485145449638367,73
frozen,95,12,0.7647058823529412,17,4,0.9999999403953552,5.960464477539063e-08,0.018498247489333153,0.0009819030528888106,0.6669982075691223,0.04818136245012283,0.3766464293003082,0.526736855506897,19
frozen,95,12,0.7647058823529412,17,5,0.7512644529342651,0.24873554706573486,0.7902478575706482,0.03948429226875305,0.7532711029052734,0.05149593576788902,0.4329562187194824,0.5035611391067505,68
frozen,95,12,0.7647058823529412,17,6,0.6243677139282227,0.37563228607177734,0.7568456530570984,0.044528525322675705,0.712710976600647,0.10019414126873016,0.5396722555160522,0.5278314352035522,73
frozen,95,12,0.7647058823529412,17,7,0.7367316484451294,0.2632683515548706,0.8459417819976807,0.026081664487719536,0.7593421936035156,0.016718419268727303,0.5302964448928833,0.5176937580108643,86
frozen,95,12,0.7647058823529412,17,8,0.4621141254901886,0.5378859043121338,0.6937923431396484,0.05081624165177345,0.6782048344612122,0.08858644962310791,0.5329761505126953,0.5361233949661255,71
frozen,95,12,0.7647058823529412,17,9,0.9914397597312927,0.008560240268707275,0.6476864814758301,0.09643370658159256,0.7331599593162537,0.005042493809014559,0.4721378982067108,0.5150738954544067,42
frozen,95,12,0.7647058823529412,17,10,0.5667248964309692,0.43327510356903076,0.8317931294441223,0.021820664405822754,0.7810112833976746,0.06723041832447052,0.4084007740020752,0.4371612071990967,109
frozen,95,12,0.7647058823529412,17,11,0.5366771221160889,0.46332287788391113,0.8063203692436218,0.03744008392095566,0.6718524098396301,0.03183135390281677,0.5074610710144043,0.530130922794342,72
